id,barId,date,paid,rev,id,taxId,name,address,city,state,zip,countyId,lat,lng
123538,9323,"2014-06-00 00:00:00",2128.25,31764.925373134327,9323,MB786175,"MR. C'S SPORTS GRILL          ","21614 ALDINE WESTFIELD RD     ","HOUSTON             ",TX,77338,101,30.0368462,-95.3817831
123553,9324,"2014-06-00 00:00:00",4894.28,73048.95522388059,9324,MB786177,"MOJO'S SPORTS GRILLE          ","18323 W LAKE HOUSTON PKWY     ","HOUSTON             ",TX,77346,101,30.0096911,-95.1766379
123568,9325,"2014-06-00 00:00:00",21933.85,327370.89552238805,9325,MB786279,"CHULA'S SPORTS CANTINA        ","10516 KATY FWY                ","HOUSTON             ",TX,77043,101,29.7863264,-95.5592232
123583,9326,"2014-06-00 00:00:00",15922.34,237646.86567164178,9326,MB786281,"TWIN PEAKS                    ","4527 LOMITAS ST               ","HOUSTON             ",TX,77098,101,29.7314739,-95.4172099
123771,9341,"2014-06-00 00:00:00",0,0,9341,MB786573,"EL CORRAL                     ","7500 BELLAIRE BLVD STE 230    ","HOUSTON             ",TX,77036,101,29.7068225,-95.5166388
123836,9346,"2014-06-00 00:00:00",6580.67,98218.95522388059,9346,MB786656,"OSTIONERIA MICHOACAN #8       ","15125 NORTH FWY               ","HOUSTON             ",TX,77090,101,29.9883141,-95.425009
123851,9347,"2014-06-00 00:00:00",3447.21,51450.895522388055,9347,MB786686,"TEXAS ROADHOUSE               ","24530 STATE HIGHWAY 249       ","HOUSTON             ",TX,77375,101,30.030572,-95.601021
123890,9350,"2014-06-00 00:00:00",1909.03,28492.985074626864,9350,MB786690,"LAS COPAS SPORTS BAR & GRILL  ","7930 MOSLEY RD                ","HOUSTON             ",TX,77061,101,29.6538622,-95.2542268
123920,9352,"2014-06-00 00:00:00",5377.88,80266.86567164179,9352,MB786810,"SUNDANCE CINEMAS              ","510 TEXAS ST                  ","HOUSTON             ",TX,77002,101,29.7625802,-95.3669137
124127,9369,"2014-06-00 00:00:00",784.77,11712.985074626864,9369,MB787273,"VIBE LOUNGE AND RESTAURANT    ","6968 WILCREST DR STE A        ","HOUSTON             ",TX,77072,101,29.7009318,-95.5719414
124491,9398,"2014-06-00 00:00:00",180.16,2688.955223880597,9398,MB788124,"OTILIA'S MEXICAN RESTAURANT   ","7710 LONG POINT RD            ","HOUSTON             ",TX,77055,101,29.803207,-95.481652
124580,9404,"2014-06-00 00:00:00",7716.32,115168.95522388059,9404,MB788154,"CAT CORA KITCHEN              ","3950 S TERMINAL RD            ","HOUSTON             ",TX,77032,101,29.9859438,-95.3359781
124969,9436,"2014-06-00 00:00:00",1445.92,21580.89552238806,9436,MB788852,"CELAYA'S MEXICAN RESTAURANT & ","12015 PERRY RD STE D          ","HOUSTON             ",TX,77070,101,29.9470037,-95.5645643
124997,9439,"2014-06-00 00:00:00",5325.83,79490,9439,MB788866,"MVSC-MONGOOSE VERSUS COBRA    ","1011 MCGOWEN ST               ","HOUSTON             ",TX,77002,101,29.745266,-95.373441
125111,9451,"2014-06-00 00:00:00",0,0,9451,MB788973,"BOMBSHELLS                    ","8801 NORTH LOOP E             ","HOUSTON             ",TX,77029,101,29.778713,-95.2621382
125126,9452,"2014-06-00 00:00:00",672.01,10030,9452,MB788975,"PIQUEO                        ","13215 GRANT RD STE 1800       ","HOUSTON             ",TX,77429,101,29.9946513,-95.6248764
125141,9453,"2014-06-00 00:00:00",743.9,11102.985074626864,9453,MB788976,"ALMA LATINA RESTAURANT & LOUNG","8322 JENSEN DR                ","HOUSTON             ",TX,77093,101,29.835536,-95.342316
125204,9458,"2014-06-00 00:00:00",7000.02,104477.9104477612,9458,MB789219,"LUCKY'S PUB                   ","27126 HIGHWAY 290 STE 100     ","HOUSTON             ",TX,77433,101,29.9477138,-95.6642339
125332,9468,"2014-06-00 00:00:00",2145.67,32024.925373134327,9468,MB789672,"THAT BAR/KATY                 ","406 W GRAND PKWY S STE A280   ","HOUSTON             ",TX,77494,101,29.7755157,-95.778001
125680,9496,"2014-06-00 00:00:00",1077.96,16088.955223880597,9496,MB790378,"VALENCIA ORANGES IV, LLC      ","800 TOWN AND COUNTRY BLVD ST  ","HOUSTON             ",TX,77024,101,29.7736089,-95.5998166
125695,9497,"2014-06-00 00:00:00",210.38,3139.9999999999995,9497,MB790385,"NEW DIAMOND CLUB & BAR        ","6292 WILCREST DR              ","HOUSTON             ",TX,77072,101,29.7118101,-95.5714791
126493,9563,"2014-06-00 00:00:00",401.26,5988.955223880596,9563,MB792389,"SIN CITY PLAZA                ","10554 SOUTHWEST FWY STE A     ","HOUSTON             ",TX,77074,101,29.66442,-95.5555679
126719,9578,"2014-06-00 00:00:00",794.55,11858.955223880595,9578,MB792773,"TAQUERIAS ARANDAS & BAR       ","13726 STATE HIGHWAY 249 STE   ","HOUSTON             ",TX,77086,101,29.9218945,-95.4951199
126734,9579,"2014-06-00 00:00:00",1252.63,18695.97014925373,9579,MB792803,"RISING SUN SUSHI & FUSION REST","9506 N SAM HOUSTON PKWY E     ","HOUSTON             ",TX,77396,101,29.9351175,-95.2489553
126765,9581,"2014-06-00 00:00:00",1979.51,29544.925373134327,9581,MB792831,"ACADIA BAR & GRILL            ","3939 CYPRESS CREEK PKWY       ","HOUSTON             ",TX,77068,101,29.9939445,-95.4871608
126780,9582,"2014-06-00 00:00:00",10594.04,158120,9582,MB792898,"CLUB TEQUILA                  ","8150 SOUTHWEST FWY STE Z      ","HOUSTON             ",TX,77074,101,29.690818,-95.5296746
126810,9584,"2014-06-00 00:00:00",1222.28,18242.985074626864,9584,MB792902,"TOSTADA REGIA                 ","10801A EAST FWY               ","HOUSTON             ",TX,77029,101,29.7743975,-95.2388266
126990,9600,"2014-06-00 00:00:00",362.4,5408.955223880596,9600,MB793181,"FENWICK, LLC                  ","2926 HILLCROFT ST             ","HOUSTON             ",TX,77057,101,29.7333289,-95.5016207
127163,9615,"2014-06-00 00:00:00",11211.57,167336.86567164178,9615,MB793443,"GLORIA'S RESTAURANT           ","2616 LOUISIANA ST STE 101     ","HOUSTON             ",TX,77006,101,29.7467464,-95.3771169
127305,9629,"2014-06-00 00:00:00",326.82,4877.910447761194,9629,MB794289,"CLUB ELLIOTT                  ","9940 FONDREN RD               ","HOUSTON             ",TX,77096,101,29.6720906,-95.5087153
127412,9639,"2014-06-00 00:00:00",996.35,14870.895522388058,9639,MB794593,"MI LUNA                       ","2441 UNIVERSITY BLVD          ","HOUSTON             ",TX,77005,101,29.714806,-95.416625
127434,9641,"2014-06-00 00:00:00",1842.7,27502.985074626864,9641,MB794655,"THE PUBLIC HOUSE              ","22758 WESTHEIMER PKWY STE 27  ","HOUSTON             ",TX,77450,079,29.7346012,-95.763017
127530,9648,"2014-06-00 00:00:00",4658.3,69526.86567164179,9648,MB794909,"THE UNION KITCHEN             ","12538 MEMORIAL DR             ","HOUSTON             ",TX,77024,101,29.766973,-95.552632
127676,9661,"2014-06-00 00:00:00",86.29,1287.910447761194,9661,MB795075,"SPRINGHILL BAR INC.           ","7922 MOSLEY RD                ","HOUSTON             ",TX,77061,101,29.654052,-95.2549392
127826,9673,"2014-06-00 00:00:00",202,3014.9253731343283,9673,MB795429,"TAQUERIA LAS LLARDAS MEXICAN R","2406B GESSNER DR              ","HOUSTON             ",TX,77080,101,29.814832,-95.5443505
128046,9688,"2014-06-00 00:00:00",67,999.9999999999999,9688,MB795897,"VICTORY CAFE                  ","9651 BISSONNET ST STE 101     ","HOUSTON             ",TX,77036,101,29.6749812,-95.5468045
128127,9697,"2014-06-00 00:00:00",0,0,9697,MB796115,"BENNIGAN'S RESTAURANT         ","8401 WESTHEIMER RD STE 190    ","HOUSTON             ",TX,77063,101,29.7368563,-95.5150293
128187,9702,"2014-06-00 00:00:00",4911.77,73310,9702,MB796169,"J. BLACK'S FEEL GOOD KITCHEN &","110 S HEIGHTS BLVD            ","HOUSTON             ",TX,77007,101,29.7686353,-95.3971091
128311,9712,"2014-06-00 00:00:00",756.43,11289.999999999998,9712,MB796471,"LATIN BITES                   ","5709 WOODWAY DR STE J         ","HOUSTON             ",TX,77057,101,29.7628975,-95.4789819
128326,9713,"2014-06-00 00:00:00",3440.38,51348.9552238806,9713,MB796482,"NICK'S RESTAURANT & SPORTS LOU","324 FM 1960 RD STE 108        ","HOUSTON             ",TX,77073,101,30.0217818,-95.4234495
128341,9715,"2014-06-00 00:00:00",1385.76,20682.985074626864,9715,MB796500,"HOUSTON GALLERIA #730         ","5192 HIDALGO ST               ","HOUSTON             ",TX,77056,101,29.735856,-95.464208
128400,9721,"2014-06-00 00:00:00",17082.32,254959.99999999997,9721,MB796621,"EDDIE V'S #8507               ","12848 QUEENSBURY LN STE 200   ","HOUSTON             ",TX,77024,101,29.7790182,-95.5610984
128415,9722,"2014-06-00 00:00:00",1687.99,25193.880597014922,9722,MB796650,"FAT TUESDAY SPORTS BAR        ","9211 WEST RD STE 113          ","HOUSTON             ",TX,77064,101,29.9014599,-95.5527475
128430,9723,"2014-06-00 00:00:00",15240.15,227464.92537313432,9723,MB796664,"EDDIE V'S #8509               ","2800 KIRBY DR STE A100        ","HOUSTON             ",TX,77098,101,29.7407969,-95.4192957
128475,9726,"2014-06-00 00:00:00",1985.81,29638.955223880595,9726,MB796791,"BOMBERS SPORTS BAR            ","15327 GULF FWY STE A          ","HOUSTON             ",TX,77034,101,29.588621,-95.183458
128589,9736,"2014-06-00 00:00:00",171.78,2563.880597014925,9736,MB796990,"KUBLAI KHAN CRAZY MONGOLIAN GR","10001 WESTHEIMER RD STE 2520  ","HOUSTON             ",TX,77042,101,29.7362958,-95.5499819
128714,9746,"2014-06-00 00:00:00",168.9,2520.89552238806,9746,MB797351,"SUSHI CHOO CHOO               ","1675 S VOSS RD                ","HOUSTON             ",TX,77057,101,29.7495511,-95.4997141
128729,9747,"2014-06-00 00:00:00",86.36,1288.955223880597,9747,MB797359,"PIZZA HUT                     ","3320 HIGHWAY 6 S STE B        ","HOUSTON             ",TX,77082,101,29.7222811,-95.6448482
128847,9758,"2014-06-00 00:00:00",141.37,2110,9758,MB797593,"KPOP SUSHI & SEAFOOD BUFFET   ","7620 KATY FWY STE 300         ","HOUSTON             ",TX,77024,101,29.7857878,-95.4647994
128891,9761,"2014-06-00 00:00:00",3990.38,59557.91044776119,9761,MB797780,"AMC GULF POINTE 30            ","11801 S SAM HOUSTON PKWY E    ","HOUSTON             ",TX,77089,101,29.6048297,-95.2129496
129425,9806,"2014-06-00 00:00:00",6594.54,98425.97014925373,9806,MB798845,"LITTLE WOODROW'S IN THE HEIGHT","2631 WHITE OAK DR             ","HOUSTON             ",TX,77009,101,29.7814308,-95.3873198
129508,9813,"2014-06-00 00:00:00",2136.16,31882.98507462686,9813,MB799108,"AMC THEATRES STUDIO 30        ","2949 DUNVALE RD               ","HOUSTON             ",TX,77063,101,29.7319337,-95.5112999
129536,9817,"2014-06-00 00:00:00",3289.09,49090.89552238806,9817,MB799182,"HOUSTON NARA GP LLC           ","2800 KIRBY DR STE B100        ","HOUSTON             ",TX,77098,101,29.7407969,-95.4192957
129629,9824,"2014-06-00 00:00:00",1382.54,20634.925373134327,9824,MB799452,"TACOS DEL JULIO               ","5887 WESTHEIMER RD STE J      ","HOUSTON             ",TX,77057,101,29.737073,-95.4836872
129644,9825,"2014-06-00 00:00:00",4059.86,60594.92537313433,9825,MB799453,"THE KINGS HEAD                ","1809 ELDRIDGE PKWY STE 101    ","HOUSTON             ",TX,77077,101,29.7488748,-95.6244867
129720,9832,"2014-06-00 00:00:00",14279.5,213126.86567164178,9832,MB799714,"COTTONWOOD                    ","3422 N SHEPHERD DR            ","HOUSTON             ",TX,77018,101,29.818274,-95.40991
129736,9834,"2014-06-00 00:00:00",812.77,12130.895522388058,9834,MB799738,"EL ASADOR MEXICAN RESTAURANT  ","3750 S MASON RD STE 100       ","HOUSTON             ",TX,77450,079,29.731986,-95.7563209
129755,9836,"2014-06-00 00:00:00",324.34,4840.895522388059,9836,MB799748,"GENCHIS GRILL                 ","3879 SOUTHWEST FWY            ","HOUSTON             ",TX,77027,101,29.7283226,-95.4383982
130006,9856,"2014-06-00 00:00:00",1025.63,15307.910447761195,9856,MB800562,"CANDELARI'S PIZZERIA          ","6002 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.7713205,-95.4223892
130324,9883,"2014-06-00 00:00:00",2272.37,33915.97014925373,9883,MB801244,"THE OLIVE GARDEN ITALIAN RESTA","21220 KATY FWY                ","HOUSTON             ",TX,77449,101,29.7854472,-95.7386928
130339,9884,"2014-06-00 00:00:00",0,0,9884,MB801249,"BIKINIS SPORTS BAR & GRILL    ","25657 INTERSTATE 45           ","HOUSTON             ",TX,77380,170,30.1145736,-95.4391999
130403,9889,"2014-06-00 00:00:00",8513.35,127064.92537313432,9889,MB801340,"LUKE'S ICE HOUSE - HOUSTON, LL","903 DURHAM DR                 ","HOUSTON             ",TX,77007,101,29.7698304,-95.410891
130631,9908,"2014-06-00 00:00:00",3167.62,47277.91044776119,9908,MB802129,"MIA BELLA                     ","1201 SAN JACINTO ST STE 161   ","HOUSTON             ",TX,77002,101,29.7546546,-95.3651509
130893,9928,"2014-06-00 00:00:00",72.22,1077.9104477611938,9928,MB802983,"SHEGER ETHIOPIAN RESTAURANT   ","5506 BELLAIRE BLVD STE C      ","HOUSTON             ",TX,77081,101,29.7058546,-95.4768782
131035,9938,"2014-06-00 00:00:00",1560.16,23285.97014925373,9938,MB803219,"TA'S CARGO                    ","3604 MANGUM RD STE B          ","HOUSTON             ",TX,77092,101,29.8218169,-95.4599158
131341,9964,"2014-06-00 00:00:00",2046.91,30550.89552238806,9964,MB804096,"HOLIDAY INN AND SUITES WEST WE","4606 WESTWAY PARK BLVD        ","HOUSTON             ",TX,77041,101,29.833956,-95.559014
131479,9974,"2014-06-00 00:00:00",6951.58,103754.92537313432,9974,MB804236,"WAKEFIELD CROWBAR, LLC        ","954 WAKEFIELD DR              ","HOUSTON             ",TX,77018,101,29.8218954,-95.4229988
131761,9998,"2014-06-00 00:00:00",4066.23,60690,9998,MB805006,"HOOTERS OF SPRING             ","120 CYPRESS CREEK PKWY        ","HOUSTON             ",TX,77090,101,30.0226431,-95.4239816
131956,10016,"2014-06-00 00:00:00",278.58,4157.910447761194,10016,MB805401,"S BAR                         ","9504 LONG POINT RD STE J      ","HOUSTON             ",TX,77055,101,29.7979693,-95.5256828
131971,10017,"2014-06-00 00:00:00",0,0,10017,MB805577,"PATIO PUB                     ","5335 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.770337,-95.416053
132238,10040,"2014-06-00 00:00:00",113.9,1700,10040,MB806268,"HOUSTON BY NITE               ","6200 WILCREST DR              ","HOUSTON             ",TX,77072,101,29.7134607,-95.5720607
132303,10045,"2014-06-00 00:00:00",0,0,10045,MB806437,"ALAFY'S VIP                   ","4343 TELEPHONE RD             ","HOUSTON             ",TX,77087,101,29.7017677,-95.3030181
132463,10057,"2014-06-00 00:00:00",1156.21,17256.86567164179,10057,MB806624,"TAQUERIA ARANDAS #3           ","920 N SHEPHERD DR             ","HOUSTON             ",TX,77008,101,29.78777,-95.409519
132480,10058,"2014-06-00 00:00:00",1294.9,19326.86567164179,10058,MB806704,"CROWNE PLAZA GALLERIA AREA    ","7611 KATY FWY                 ","HOUSTON             ",TX,77024,101,29.783476,-95.4647918
132495,10059,"2014-06-00 00:00:00",922.05,13761.940298507461,10059,MB806716,"HOLIDAY INN HOUSTON RELIANT PA","8111 KIRBY DR                 ","HOUSTON             ",TX,77054,101,29.690335,-95.41112
132995,10101,"2014-06-00 00:00:00",4196.54,62634.92537313433,10101,MB807704,"HOOTERS OF KIRBY              ","2519 SOUTHWEST FWY            ","HOUSTON             ",TX,77098,101,29.7297889,-95.4174463
133107,10110,"2014-06-00 00:00:00",566.21,8450.89552238806,10110,MB808261,"LUCY ETHIOPIAN RESTAURANT & BA","6800 SOUTHWEST FWY STE D      ","HOUSTON             ",TX,77074,101,29.7135206,-95.5044061
133122,10111,"2014-06-00 00:00:00",640.65,9561.940298507461,10111,MB808263,"DEMERIS BARBECUE              ","1702 WEST LOOP N SPC A        ","HOUSTON             ",TX,77008,101,29.8005874,-95.4482664
133245,10122,"2014-06-00 00:00:00",13442.41,200632.98507462686,10122,MB808871,"THE WEST END                  ","5320 WESTHEIMER RD            ","HOUSTON             ",TX,77056,101,29.7399367,-95.4704517
133335,10129,"2014-06-00 00:00:00",987.04,14731.940298507461,10129,MB808975,"EMMITS PLACE                  ","4852 BENNING DR               ","HOUSTON             ",TX,77035,101,29.6572316,-95.4629198
133364,10132,"2014-06-00 00:00:00",2693.4,40200,10132,MB809004,"CUCHARA                       ","214 FAIRVIEW ST STE A         ","HOUSTON             ",TX,77006,101,29.748418,-95.385446
133379,10133,"2014-06-00 00:00:00",1859.58,27754.925373134327,10133,MB809010,"BLACK WALNUT CAFE             ","5512 MEMORIAL DR              ","HOUSTON             ",TX,77007,101,29.761883,-95.4180386
133515,10142,"2014-06-00 00:00:00",3284.94,49028.95522388059,10142,MB809538,"WOLFIES RESTURANT & BAR       ","463 BAY AREA BLVD             ","HOUSTON             ",TX,77058,101,29.5501542,-95.1271572
133641,10151,"2014-06-00 00:00:00",1327.67,19815.97014925373,10151,MB809898,"MAYA LAGOON                   ","2026C CONNORVALE RD           ","HOUSTON             ",TX,77039,101,29.9087466,-95.3512484
133730,10157,"2014-06-00 00:00:00",1721.9,25700,10157,MB810011,"THE CAFE EUROPE OLD WORLD COFF","2711 FOUNTAIN VIEW DR STE C   ","HOUSTON             ",TX,77057,101,29.7363149,-95.4837837
133858,10166,"2014-06-00 00:00:00",583.16,8703.880597014924,10166,MB810305,"IT'Z                          ","18355 STATE HIGHWAY 249       ","HOUSTON             ",TX,77070,101,29.9639785,-95.554952
134022,10177,"2014-06-00 00:00:00",576.53,8604.925373134327,10177,MB810737,"LUCILLE'S                     ","5512 LA BRANCH ST             ","HOUSTON             ",TX,77004,101,29.7238241,-95.3850761
134133,10185,"2014-06-00 00:00:00",1933.08,28851.94029850746,10185,MB811047,"OUTLAW DAVE'S WORLDWIDE HEADQU","6502 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.7757301,-95.4270603
134148,10186,"2014-06-00 00:00:00",4337.58,64739.99999999999,10186,MB811070,"BONEFISH GRILL                ","19325 GULF FWY STE 6          ","HOUSTON             ",TX,77598,101,29.5424228,-95.1423932
134207,10190,"2014-06-00 00:00:00",1524.31,22750.89552238806,10190,MB811092,"CHATEAU DE COCOMAR            ","14525 CHAMPIONS DR            ","HOUSTON             ",TX,77069,101,29.9898161,-95.5386023
134222,10191,"2014-06-00 00:00:00",8504.57,126933.88059701491,10191,MB811093,"THE PASS & PROVSISIONS        ","807 TAFT ST                   ","HOUSTON             ",TX,77019,101,29.7588183,-95.3856405
134263,10194,"2014-06-00 00:00:00",0,0,10194,MB811535,"LEVEL 3                       ","2510 WASHINGTON AVE           ","HOUSTON             ",TX,77007,101,29.76871,-95.384205
134378,10203,"2014-06-00 00:00:00",473.82,7071.940298507462,10203,MB811814,"BRIO TUSCAN GRILLE            ","3029 KIRBY DR                 ","HOUSTON             ",TX,77098,101,29.737828,-95.4181985
134537,10214,"2014-06-00 00:00:00",0,0,10214,MB812170,"RED DOT CUISINE               ","8921 LOUETTA RD STE B         ","HOUSTON             ",TX,77379,101,30.007566,-95.546891
134655,10223,"2014-06-00 00:00:00",1482.17,22121.940298507463,10223,MB812675,"ALDEN HOTEL HOUSTON           ","1117 PRAIRIE ST               ","HOUSTON             ",TX,77002,101,29.760056,-95.360259
134807,10237,"2014-06-00 00:00:00",1038.83,15504.925373134327,10237,MB813127,"JULIA'S MEXICAN GRILL         ","9502 N SAM HOUSTON PKWY E ST  ","HOUSTON             ",TX,77396,101,29.9407142,-95.2812859
135014,10254,"2014-06-00 00:00:00",1960.21,29256.86567164179,10254,MB813766,"FUN PLANET                    ","13700 BEECHNUT ST STE A       ","HOUSTON             ",TX,77083,101,29.6896177,-95.6252206
135044,10256,"2014-06-00 00:00:00",1056.32,15765.97014925373,10256,MB813816,"ALOFT HOUSTON                 ","5415 WESTHEIMER RD            ","HOUSTON             ",TX,77056,101,29.7384991,-95.4710061
135125,10262,"2014-06-00 00:00:00",1353.73,20204.925373134327,10262,MB814098," WHO'S BAR  MY BAR            ","5406 HIGHWAY 6 N              ","HOUSTON             ",TX,77084,101,29.8562437,-95.6450129
135155,10264,"2014-06-00 00:00:00",4020.73,60010.895522388055,10264,MB814245,"SALTGRASS STEAKHOUSE          ","23952 NORTHWEST FWY           ","HOUSTON             ",TX,77429,101,29.9510732,-95.6703617
135187,10266,"2014-06-00 00:00:00",202.2,3017.9104477611936,10266,MB814354,"RED VELVET DINNER CLUB, INC.  ","12168 BELLAIRE BLVD STE 188   ","HOUSTON             ",TX,77072,101,29.704199,-95.594819
135249,10270,"2014-06-00 00:00:00",6597.69,98472.98507462685,10270,MB814498,"ROSEMONT SOCIAL CLUB          ","910 WESTHEIMER RD             ","HOUSTON             ",TX,77006,101,29.7446703,-95.3912631
135402,10284,"2014-06-00 00:00:00",46.76,697.910447761194,10284,MB814726,"TA HUA RESTAURANT             ","14508 MEMORIAL DR             ","HOUSTON             ",TX,77079,101,29.7705671,-95.6030373
135533,10295,"2014-06-00 00:00:00",7926.83,118310.89552238805,10295,MB815292,"TOBINS ?                      ","15444 FM 529 RD               ","HOUSTON             ",TX,77095,101,29.8792612,-95.640893
135547,10296,"2014-06-00 00:00:00",115.57,1724.925373134328,10296,MB815313,"CAFE' LEAH                    ","12709 BEECHNUT ST STE 100     ","HOUSTON             ",TX,77072,101,29.6882774,-95.6049624
135622,10302,"2014-06-00 00:00:00",26.59,396.86567164179104,10302,MB815462,"GUADALUPE'S MEXICAN KITCHEN   ","16949 N ELDRIDGE PKWY STE 70  ","HOUSTON             ",TX,77377,101,30.0120818,-95.608947
135652,10304,"2014-06-00 00:00:00",989.18,14763.880597014924,10304,MB815553,"MICHIRU SUSHI                 ","3800 SOUTHWEST FWY STE 104    ","HOUSTON             ",TX,77027,101,29.7295979,-95.4375779
135678,10306,"2014-06-00 00:00:00",29566.09,441284.9253731343,10306,MB815689,"THE DOGWOOD MIDTOWN           ","2403 BAGBY ST                 ","HOUSTON             ",TX,77006,101,29.749411,-95.378162
135981,10331,"2014-06-00 00:00:00",5543.84,82743.88059701493,10331,MB816283,"DHR WEST LOOP BEVCO, INC.     ","2525 WEST LOOP S              ","HOUSTON             ",TX,77027,101,29.7416079,-95.4570004
136222,10351,"2014-06-00 00:00:00",342.16,5106.865671641791,10351,MB816876,"FISH CITY GRILL               ","5172 BUFFALO SPEEDWAY STE C1  ","HOUSTON             ",TX,77005,101,29.7268749,-95.429505
136237,10352,"2014-06-00 00:00:00",1828.22,27286.86567164179,10352,MB816877,"WYNDHAM HOUSTON WEST ENERGY CO","14703 PARK ROW                ","HOUSTON             ",TX,77079,101,29.7872048,-95.6434198
136252,10353,"2014-06-00 00:00:00",5061.91,75550.89552238805,10353,MB816889,"ROYAL SONESTA HOTEL HOUSTON   ","2222 WEST LOOP S              ","HOUSTON             ",TX,77027,101,29.7442614,-95.4587776
136279,10357,"2014-06-00 00:00:00",1733.75,25876.86567164179,10357,MB816909,"APPLEBEE'S #8016 (ATASCOCITA) ","6925 FM 1960 RD E             ","HOUSTON             ",TX,77346,101,29.9983633,-95.17171
136309,10359,"2014-06-00 00:00:00",561.66,8382.985074626864,10359,MB817033,"HONDURAS MAYA CAFE & BAR LLC  ","5945 BELLAIRE BLVD STE B      ","HOUSTON             ",TX,77081,101,29.704969,-95.486427
136484,10373,"2014-06-00 00:00:00",913.47,13633.880597014924,10373,MB817402,"HARVEST ORGANIC GRILLE        ","1810 FOUNTAIN VIEW DR         ","HOUSTON             ",TX,77057,101,29.7491066,-95.4864768
136501,10375,"2014-06-00 00:00:00",1132.9,16908.9552238806,10375,MB817420,"APPLEBEE'S #8020 (KATY)       ","19625 RESTAURANT ROW          ","HOUSTON             ",TX,77084,101,29.7860387,-95.7127639
136597,10382,"2014-06-00 00:00:00",1834.12,27374.925373134323,10382,MB817537,"LONGHORN STEAKHOUSE #5443     ","26805 INTERSTATE 45           ","HOUSTON             ",TX,77380,170,30.1145736,-95.4391999
136642,10386,"2014-06-00 00:00:00",428.06,6388.955223880596,10386,MB817617,"SOL BILLARES Y DEPORTES       ","5920 BELLAIRE BLVD            ","HOUSTON             ",TX,77081,101,29.7061359,-95.4856544
136781,10396,"2014-06-00 00:00:00",531.17,7927.910447761193,10396,MB817798,"MAJOR LEAGUE SPORTS LOUNGE & G","2395 HIGHWAY 6 S STE B        ","HOUSTON             ",TX,77077,101,29.737742,-95.643558
136932,10406,"2014-06-00 00:00:00",0,0,10406,MB817922,"STONES THROW                  ","1417A WESTHEIMER RD           ","HOUSTON             ",TX,77006,101,29.742622,-95.3966718
137156,10423,"2014-06-00 00:00:00",247.83,3698.955223880597,10423,MB818123,"FUERTE MANAGEMENT, LLC        ","920 UVALDE RD                 ","HOUSTON             ",TX,77015,101,29.7787386,-95.1869629
137306,10435,"2014-06-00 00:00:00",1611.61,24053.880597014922,10435,MB818355,"DRIX WINE BAR & GRILL         ","1850 S MASON RD STE 100       ","HOUSTON             ",TX,77450,101,29.7552916,-95.7521653
137424,10445,"2014-06-00 00:00:00",1591.65,23755.97014925373,10445,MB818660,"APPLEBEE'S #8010 (HOUSTON 290)","19821 NORTHWEST FWY           ","HOUSTON             ",TX,77065,101,29.9144456,-95.6156683
137515,10451,"2014-06-00 00:00:00",1220.4,18214.925373134327,10451,MB818763,"LYNN'S LONGBRANCH             ","5505 PINEMONT DR              ","HOUSTON             ",TX,77092,101,29.8407383,-95.4703775
137637,10460,"2014-06-00 00:00:00",1208.01,18030,10460,MB819025,"LA TAPATIA MEXICAN CAFE       ","11920 WESTHEIMER RD STE G     ","HOUSTON             ",TX,77077,101,29.7377159,-95.5891983
137942,10482,"2014-06-00 00:00:00",3952.33,58989.99999999999,10482,MB819487,"ON THE ROX SPORTS BAR AND GRIL","7054 FM 1960 RD E             ","HOUSTON             ",TX,77346,101,29.9983312,-95.171706
138003,10486,"2014-06-00 00:00:00",0,0,10486,MB819623,"LAS MARIAS TACO BAR           ","7500 BELLAIRE BLVD STE E03    ","HOUSTON             ",TX,77036,101,29.7068225,-95.5166388
138024,10488,"2014-06-00 00:00:00",6145.03,91716.86567164178,10488,MB819639,"ETOILE CUISINE ET BAR         ","1101 UPTOWN PARK BLVD STE 11  ","HOUSTON             ",TX,77056,101,29.7565604,-95.4573055
138039,10489,"2014-06-00 00:00:00",1491.28,22257.91044776119,10489,MB819733,"APPLEBEE'S #8023 (18TH STREET)","2959 NORTH LOOP W             ","HOUSTON             ",TX,77008,101,29.8018613,-95.448328
138159,10498,"2014-06-00 00:00:00",1214.77,18130.89552238806,10498,MB819922,"HANK'S CRAWFISH               ","11660 WESTHEIMER RD STE 101   ","HOUSTON             ",TX,77077,101,29.7373328,-95.5833634
138409,10516,"2014-06-00 00:00:00",58.62,874.9253731343283,10516,MB820269,"THE CLUB AT FALCON POINT      ","24526 FALCON POINT DR         ","HOUSTON             ",TX,77494,101,29.773001,-95.794426
138486,10522,"2014-06-00 00:00:00",1819.98,27163.880597014922,10522,MB820474,"MF SUSHI IZKAYA BAR           ","5887 WESTHEIMER RD STE K      ","HOUSTON             ",TX,77057,101,29.737073,-95.4836872
138516,10525,"2014-06-00 00:00:00",1568.06,23403.880597014922,10525,MB820525,"XL HOUSTON                    ","213 MILAM ST                  ","HOUSTON             ",TX,77002,101,29.7635628,-95.3621425
